Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
LOC771303	NULL	NULL	NULL	NULL	NULL	NULL	-0.773671974720591	2.52253623238633	0.0191194126998388	0.570248055218214	-0.653067533164871	172.610363694772	0.232956058849864	0.00505679086153253	0.356094596311487	215	199	135	134	0.0587030350075756	0.754210601057734	
C12H3ORF14	NULL	NULL	NULL	NULL	NULL	NULL	-1.22581751585667	0.175879291651349	0.00360830246819755	0.195900536402286	-0.596857312534539	32.320032928955	0.319654691345951	0.0618745052214204	0.999162683775631	23	65	19	22	0.018099274247874	0.908553433016784	
LOC101750261	NULL	NULL	NULL	NULL	NULL	NULL	-1.38301684518999	-1.21601565928089	0.0170442114824877	0.534987803552823	-0.477977013742736	11.2600933312918	0.305283486994277	0.117422964703507	0.999162683775631	16	15	4	9	0.029059244885285	0.852142540723854	
POSTN	NULL	NULL	NULL	NULL	NULL	NULL	-0.971097649540729	3.50903856044085	0.00251029991824603	0.151246432919958	-0.60554916482343	343.442284258242	0.309668149099412	NA	NA	381	490	379	117	0.0281062597720913	0.859147683943316	
LOC101750711,RXRA	15.1115	7.19444	-1.0707	-1.65356	0.0212	0.765066	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	
LOC100857409	NULL	NULL	NULL	NULL	NULL	NULL	1.70751794529643	-1.58611769715866	0.00802133547290772	0.332497529915454	0.45737229853799	7.92402062841756	0.287053144974245	0.111084687314185	0.999162683775631	3	4	18	8	0.0262242735731787	0.868057586194827	
LOC100857402	NULL	NULL	NULL	NULL	NULL	NULL	0.933990971958986	4.51985171937789	0.00313552008067298	0.180326560929814	0.756751673498675	693.620317512499	0.249701467504696	0.00244047615540951	0.230096226852527	504	399	793	1123	0.107522010667674	0.611261114835014	
KIAA0195	1.049	3.49486	1.73622	2.16441	0.00875	0.455437	0.130579105719847	5.13511438445055	0.676444976025375	1	0.115360931157221	1063.44286641494	0.203704864180808	0.57118029594148	0.999162683775631	847	1097	1330	1026	0.00140690740026418	0.986651800123316	
UBA7	NULL	NULL	NULL	NULL	NULL	NULL	0.675288222677508	4.76880596405396	0.031519906359915	0.758472051112456	0.561287251627317	824.477179162626	0.238854271979564	0.0187776954085462	0.74965750071182	570	642	854	1279	0.144620760170695	0.525579178140721	
GIMD1	NULL	NULL	NULL	NULL	NULL	NULL	-0.514447014322725	4.19332213541559	0.103163038923178	1	-0.449238446254347	553.32582535604	0.214803437985193	0.036492832620834	0.999162683775631	676	558	499	464	0.0231571434112214	0.878207281752548	
ABCA12	NULL	NULL	NULL	NULL	NULL	NULL	-1.79375846163229	-2.27643439874502	0.0486532548645977	0.939453030921123	-0.229355035464837	4.42684162562352	0.216432715624528	0.289278397290028	0.999162683775631	10	3	4	0	0.00984024576642886	0.945411578384821	
CYP2C45	NULL	NULL	NULL	NULL	NULL	NULL	0.63320879477307	5.06061995642653	0.0432132377923026	0.877439820813643	0.472170846488678	1010.32301469381	0.277333734285883	0.0886548144303534	0.999162683775631	877	620	1711	902	0.00242145599563244	0.983243481165499	
LOC100859282	NULL	NULL	NULL	NULL	NULL	NULL	-6.60016652512234	1.33904631714532	7.95652542825236e-31	1.69617209079484e-27	-3.21834598436029	75.7065871705085	0.308954824592259	2.07649092809086e-25	7.04802550812599e-22	157	127	1	2	0.99750058754012	0.000572323530167229	
LOC101748428	0.41892	0.345903	-0.276308	0	1	1	1.07996969028149	0.769143558213688	0.00500834867034381	0.250230411532372	0.569856279821936	49.2674323900535	0.319192567605826	0.0742117603150517	0.999162683775631	19	42	100	43	0.00531805571718351	0.964484467757159	
LOC101748421	NULL	NULL	NULL	NULL	NULL	NULL	2.06613127356197	1.65233764132007	1.81744868045217e-08	5.8703592378605e-06	0.930002231149176	92.6492405423092	0.318872343016091	NA	NA	34	34	268	53	0.109367502991013	0.605627501916617	
LOC101748425	NULL	NULL	NULL	NULL	NULL	NULL	1.62321006038083	0.610105271480154	4.34616878881533e-05	0.00613586928741491	1.02733217208698	43.9752099824064	0.307170506380321	0.000824306296464132	0.111026207597562	19	22	59	81	0.245693760852102	0.392329227195556	
TXNL4A	NULL	NULL	NULL	NULL	NULL	NULL	0.496590224133965	4.36031337775805	0.114965921718407	1	0.43268754953444	620.728780018239	0.212835136102235	0.042055505155726	0.999162683775631	472	510	675	856	0.0249443115436651	0.872109774984608	
NT5C3	NULL	NULL	NULL	NULL	NULL	NULL	-0.559779447156856	6.55993505406714	0.0713148036046866	1	-0.518833982106925	2859.23994582151	0.167459040270641	0.00194651403420953	0.199001745027529	2942	3572	2554	2335	0.0313717430735533	0.84489562930383	
OTOP2	0.963411	0.461897	-1.06058	-1.16669	0.10405	0.999798	1.29664344935229	1.55850859437442	0.000277657502391916	0.0285946987245935	0.657022617545008	86.960507112173	0.319555295008639	NA	NA	60	35	203	61	0.0048975355515801	0.96585598732612	
LOC416959	0.520233	0.84406	0.698188	0.505825	0.4812	0.999798	-0.959858737083436	1.97503787072851	0.0051252403763126	0.252916375792204	-0.720220053977735	117.698478206398	0.277444161254079	0.00943407913499709	0.525956499880898	171	123	96	73	0.0173039278135335	0.913342539146213	
LOC100859602	NULL	NULL	NULL	NULL	NULL	NULL	-1.35295091229893	-1.23973725769687	0.0170442114824877	0.534987803552823	-0.398864813881631	11.1391953369975	0.291743633010106	0.171570231275397	0.999162683775631	23	7	8	5	0.00960483049074483	0.945928324782897	
PNLIP	NULL	NULL	NULL	NULL	NULL	NULL	2.58868063357127	-2.84767813665512	0.0488720054081774	0.939453030921123	0.226926959830052	2.1569176406472	0.193342522521677	0.240513467064066	0.999162683775631	1	0	5	3	0.0763227190954065	0.693836792474604	
LOC769852	NULL	NULL	NULL	NULL	NULL	NULL	-1.22877985188605	-1.05515819131163	0.023474803168343	0.621659445891599	-0.444647911020426	12.8636781769124	0.307580012355576	0.148280078958902	0.999162683775631	22	12	6	10	0.0150336830591003	0.921770790252613	
LOC101750722	NULL	NULL	NULL	NULL	NULL	NULL	-4.94013493874391	-3.01309020459548	0.0195076518776684	0.573350321929261	-0.160799562493848	1.92558764585213	0.143001808575213	0.260818675317826	0.999162683775631	7	0	0	0	0.0333027847611333	0.840064254874634	
LOC771537	0.573668	0.156793	-1.87135	-0.868227	0.34445	0.999798	1.60220607675348	0.868163581974721	3.81180325971257e-05	0.00552789264561582	0.864684390693278	52.8858396739837	0.318277905222556	0.00659245749744545	0.417464911153533	23	27	124	46	0.057933884847654	0.756191847075929	
SLC7A9	NULL	NULL	NULL	NULL	NULL	NULL	-0.535164304251211	7.98428391631069	0.0837720977648459	1	-0.489992240554781	7679.96049002833	0.180119718665388	0.00652089486942218	0.414479800857542	8902	8375	6380	6856	0.00380422031755668	0.970379536273988	
NFKBIA	NULL	NULL	NULL	NULL	NULL	NULL	-0.598622688953033	5.88908479066111	0.0544888205387438	0.981904206462333	-0.48967531084965	1796.47924048248	0.24813253374789	0.048445158943317	0.999162683775631	2255	1846	1204	1800	0.00885048966223253	0.947600121402824	
SLC7A2	NULL	NULL	NULL	NULL	NULL	NULL	-1.37851893312055	0.39530319769536	0.000592341855379822	0.0519652003003582	-0.728741388619123	38.2326752399913	0.319105213262373	0.0223890182129293	0.80884428664632	57	48	33	12	0.0302553075452099	0.847626870347874	
SLC5A12	NULL	NULL	NULL	NULL	NULL	NULL	1.50935873484169	-0.0974962007976731	0.000645993372959206	0.0550851468989774	0.455772001367582	26.1289265818544	0.294798405203387	0.122093371817703	0.999162683775631	6	20	12	69	0.00385534687015203	0.970088102837993	
SLC5A11	0.933563	0.434987	-1.10178	-1.38167	0.08265	0.999798	0.912599105562689	0.655301763590682	0.0193318978763812	0.573350321929261	0.606062532290507	45.5831064665587	0.301427918444126	0.044363670313787	0.999162683775631	33	27	69	57	0.0353135805213338	0.833736257396739	
TFEC	NULL	NULL	NULL	NULL	NULL	NULL	0.918999621323733	0.849324396061703	0.0152251493676108	0.496701479940421	0.649374139283678	52.4404767763378	0.2907620340162	0.0255257025688725	0.874493275642905	35	34	73	72	0.0547942115560486	0.766997302466285	
LOC769329	29.0807	7.41536	-1.97147	-1.91388	0.0553	0.999798	1.51541185589999	5.74089568762208	1.77580698929484e-06	0.000360539556169403	0.839255821276936	1619.20292657058	0.317459341951165	NA	NA	811	786	957	4042	0.263514146488337	0.36330290379394	
LOC769325	NULL	NULL	NULL	NULL	NULL	NULL	1.67164336244193	1.49341969190238	4.64151343053938e-06	0.000875644100108305	0.973288341446924	83.1179913360765	0.314487695220185	0.00196920691764261	0.20011623113361	45	30	83	182	0.0381643765289517	0.818174935465565	
HENMT1	NULL	NULL	NULL	NULL	NULL	NULL	-1.04242777670153	0.32631171789458	0.00935039513923243	0.365076416809811	-0.665400765082018	36.3017598765316	0.307310976765864	0.0303696229571993	0.977994063010681	48	45	25	25	0.0396440978292719	0.811899274099889	
IPO8	NULL	NULL	NULL	NULL	NULL	NULL	-0.444274852899064	5.53476869036534	0.153719686244222	1	-0.396033450364914	1404.03882135062	0.199940014202938	0.0476180442418847	0.999162683775631	1435	1656	1451	1071	0.02183676935107	0.88741283267488	
NRBP2	NULL	NULL	NULL	NULL	NULL	NULL	0.462882601337267	4.67785301603841	0.140267505020593	1	0.415462089567701	774.208635713184	0.192102827818664	0.0305637387451582	0.978594758774904	637	601	1022	877	0.0681405721338501	0.722053968401219	
TP63	NULL	NULL	NULL	NULL	NULL	NULL	-2.69769380791842	-2.39911252585637	0.00803847481286539	0.332497529915454	-0.364196278453922	3.86581237978793	0.230993323596152	0.114875428508312	0.999162683775631	6	7	2	0	0.166330839584638	0.484360895378305	
LOC769044	NULL	NULL	NULL	NULL	NULL	NULL	-1.18342862127213	0.611827308384079	0.00278754441706786	0.162516959176719	-0.423062982285191	44.4006472314528	0.30816098459316	0.169794770932623	0.999162683775631	27	93	10	47	0.00169881383948372	0.985536428182749	
MGAT5B	0.839263	0.735179	-0.191027	-0.183108	0.80425	0.999798	1.11864261207661	2.12066858505782	0.000996771981812252	0.0778274577560243	0.857804826865985	129.465070972183	0.270439771118662	0.00151451091294976	0.173667329078854	57	100	185	190	0.116640416467886	0.591368502054533	
SHPK	NULL	NULL	NULL	NULL	NULL	NULL	0.639111526212143	5.63785434362057	0.0404390473560452	0.848033984295621	0.585331930952304	1507.79495424476	0.176310475560281	0.000900519242409376	0.11577812168886	1090	1158	2115	1773	0.287381861411034	0.347534264620405	
C3H20orf196	NULL	NULL	NULL	NULL	NULL	NULL	-0.688395639007327	2.34049838745282	0.0388497203032057	0.826545246929878	-0.514133805187544	151.574629688379	0.277649827532749	0.0640639363088447	0.999162683775631	125	236	133	113	0.00830786024004176	0.948833394119538	
PRR5L	NULL	NULL	NULL	NULL	NULL	NULL	1.11269124239203	4.92945922261598	0.000428010146407223	0.0401952436172211	0.889193456894997	922.008550078855	0.255227200311184	0.000494110458042689	0.076232259849477	625	479	1073	1579	0.147381098874129	0.520367201744789	
PLOD2	NULL	NULL	NULL	NULL	NULL	NULL	-0.474667214968279	6.01118061072509	0.126653015106334	1	-0.443127876720601	1954.33010072938	0.161264554282761	0.00599907685006222	0.388589058100786	2077	2258	1780	1678	0.0352236935206298	0.834242017025267	
CMPK2	NULL	NULL	NULL	NULL	NULL	NULL	0.680798220139923	3.94950378934469	0.0319827696149284	0.766077171518028	0.133017667416333	466.16109790423	0.254161131560387	NA	NA	259	430	133	1060	0.0018236160830096	0.985099986472352	
IFFO1	NULL	NULL	NULL	NULL	NULL	NULL	0.642268853713318	2.64763863792538	0.0499515502848783	0.947083992584301	0.540379765163449	187.759996911436	0.233406754901233	0.0206028221477153	0.789278769004236	118	163	244	240	0.0320828703810435	0.84341724845171	
ESPN	NULL	NULL	NULL	NULL	NULL	NULL	0.834978617467264	3.17224772846427	0.00990423193325043	0.381116275005474	0.683017021196376	271.256344475732	0.245694561604451	0.0054368342173346	0.370556279126046	209	160	340	393	0.0650719920110319	0.732180310078772	
POGLUT1	NULL	NULL	NULL	NULL	NULL	NULL	-0.634545339499364	4.29693899883466	0.0443940153549347	0.894317085618137	-0.54953287623822	594.328905625935	0.2186948852529	0.0119782854869139	0.603809153286891	637	744	425	556	0.0602846614590252	0.748462914877519	
LOC101749901	NULL	NULL	NULL	NULL	NULL	NULL	-1.01129532116041	2.21626478768796	0.00277530234376912	0.162516959176719	-0.778987019995565	139.240754325281	0.269266045576376	0.00381579717333056	0.301199506179502	172	183	123	73	0.0715455902338132	0.711609489055662	
PIK3C2G	NULL	NULL	NULL	NULL	NULL	NULL	1.01975122609283	4.01622022615707	0.00141007486442515	0.0998670297668285	0.913319427233461	488.32181059451	0.194878273514991	2.77760860437123e-06	0.00100295309839966	286	330	663	718	0.634985515725252	0.110488475617068	
LOC101751620	NULL	NULL	NULL	NULL	NULL	NULL	2.46674033806105	0.552339974967763	1.59369960170372e-08	5.39277589033648e-06	0.708460311010739	42.150158006985	0.297230419246604	NA	NA	23	1	67	83	0.184901542392123	0.453642237043054	
LOC769134	NULL	NULL	NULL	NULL	NULL	NULL	-0.792624895843507	2.08853904584669	0.0201000687152947	0.584574713332406	-0.612588787614135	127.065263991274	0.26785412615259	0.0221944282542208	0.80884428664632	118	192	106	91	0.0166966686283344	0.916360589680199	
TST	NULL	NULL	NULL	NULL	NULL	NULL	-0.669785186635305	7.48964411703387	0.030820517436535	0.744934003074891	-0.550396998642141	5450.54788695449	0.245751705783532	0.025113867906818	0.869811127033895	6636	6081	3427	5414	0.00209319353641855	0.984203841640762	
HNMT	NULL	NULL	NULL	NULL	NULL	NULL	0.780442716869857	6.44147169041175	0.0121952446727011	0.431141336538377	0.688138210862941	2632.96607756556	0.205912037079594	0.000832059048623727	0.111187985151128	1672	2033	3083	3931	0.108711213816194	0.607902773229157	
RPH3AL	NULL	NULL	NULL	NULL	NULL	NULL	0.424427306866623	5.2403267797477	0.173816931256643	1	0.389545386931949	1144.02990773306	0.174310145481428	0.0254315844735137	0.874493275642905	842	1026	1415	1357	0.123809175576657	0.571864716219813	
LOC419830	NULL	NULL	NULL	NULL	NULL	NULL	1.67313178910413	0.643702728347581	2.64224700701215e-05	0.00402338726396321	1.09991674324061	45.0063345714474	0.302306916844373	0.000274325636033146	0.0479956739084384	17	24	71	74	0.441367976514758	0.209791884499667	
SLC39A8	NULL	NULL	NULL	NULL	NULL	NULL	1.4367764026583	1.44146114598933	7.42525437630941e-05	0.00965192517037585	1.0891800844673	80.0240997928419	0.272860485844231	6.55984055624796e-05	0.0156798667718428	43	39	124	123	0.261876169311253	0.366350228402841	
MSTN	NULL	NULL	NULL	NULL	NULL	NULL	-0.972350345674324	-0.0959908120230736	0.0252235440829445	0.657353927579721	-0.498229363282567	26.6051430445404	0.319625167409795	0.119045463236983	0.999162683775631	37	30	26	12	0.0126461360650593	0.93242700140101	
GZMA	NULL	NULL	NULL	NULL	NULL	NULL	-1.47756396489835	3.36356293286379	6.50516509589833e-06	0.00118527444029368	-0.744168973335085	309.831763006391	0.319612215239274	NA	NA	208	681	85	258	0.00595374529840869	0.962416001870387	
LOC100857426	NULL	NULL	NULL	NULL	NULL	NULL	-0.953019093086655	0.699544995059487	0.0144408473195433	0.480265184333891	-0.588615702989476	47.4431789780476	0.310396299557309	0.0579156177994563	0.999162683775631	49	71	25	43	0.00943016812365669	0.946393951882607	
LOC430487	NULL	NULL	NULL	NULL	NULL	NULL	1.10155171595593	0.0680314978900219	0.0105864345596702	0.391313310484776	0.507359192074334	29.4518353975572	0.318758953807669	0.11145878216988	0.999162683775631	12	24	62	24	0.0113463609472496	0.941211597949505	
LOC427362	NULL	NULL	NULL	NULL	NULL	NULL	1.55954324398635	-1.27100672503079	0.00610142086234062	0.279626456284146	0.480079290166442	10.376738714435	0.296682788558009	0.105628796790203	0.999162683775631	2	8	15	18	0.0257013969428362	0.870363245472209	
LOC777580	NULL	NULL	NULL	NULL	NULL	NULL	0.650634773842094	4.7717489347975	0.0382082376389666	0.817794387537641	0.590864572104664	826.048666211875	0.18402508213739	0.00132373937304992	0.160465577857359	545	685	1114	1021	0.296303035023312	0.341206793598238	
PPEF2	NULL	NULL	NULL	NULL	NULL	NULL	0.695764973395198	2.02662131830001	0.0412235288902653	0.854866915255522	0.560097386527737	121.313253120363	0.253246850598253	0.0269897684894376	0.899888725018165	80	97	179	139	0.035307357799938	0.833905233377131	
LOC770277	NULL	NULL	NULL	NULL	NULL	NULL	2.75807912658161	-2.76600478383785	0.0288271691981501	0.717799798874257	0.265807176422346	2.38500366858516	0.201967621374886	0.188144485652237	0.999162683775631	0	1	4	5	0.114588051845146	0.597441081804689	
SI	NULL	NULL	NULL	NULL	NULL	NULL	-1.24419316814544	8.23089709603904	7.09324649911321e-05	0.00927692201644757	-1.06811993643868	9115.16988781877	0.223640093861368	1.78757395075106e-06	0.000674153722626584	13263	11036	4975	6418	0.171694102218091	0.473848614516459	
LOC770271	NULL	NULL	NULL	NULL	NULL	NULL	1.79202276086772	-2.13007670578094	0.033150037320978	0.775871303091691	0.368933317314522	4.83623896770623	0.263701359791725	0.161795795409123	0.999162683775631	2	2	8	8	0.0376342673093958	0.822421069372069	
RBM5	NULL	NULL	NULL	NULL	NULL	NULL	0.469715551262646	7.3793672999044	0.129188716816628	1	0.414014891189833	5047.36452086732	0.205343850056276	0.0437787504848048	0.999162683775631	3939	4128	7308	5127	0.00606060228123532	0.96204428197684	
ARSD	NULL	NULL	NULL	NULL	NULL	NULL	-1.79533958184243	2.75639836974591	1.07220504549313e-07	2.96847625452241e-05	-1.26869305717466	203.729625585893	0.29043040722524	1.25205749899605e-05	0.00372783645885298	333	266	65	126	0.400263401170728	0.251415365949466	
ARSE	NULL	NULL	NULL	NULL	NULL	NULL	-1.3999661472905	-1.03412467859223	0.00969430151832661	0.37438970972407	-0.560109496744595	13.0162091995783	0.313717497986384	0.0741973494813515	0.999162683775631	19	17	9	6	0.0485972494252743	0.78865517901815	
CA9	NULL	NULL	NULL	NULL	NULL	NULL	0.582500685107388	3.57570678521531	0.0689349082734335	1	0.499265767050146	359.365113997025	0.223224379148925	0.0253118734735469	0.873105294145455	262	287	532	382	0.0421573522695801	0.805878543695864	
CA7	NULL	NULL	NULL	NULL	NULL	NULL	-1.16061308244476	6.48663333691705	0.000213877600836725	0.0236240554126285	-0.919021452598766	2717.90563700947	0.259648509615872	NA	NA	3301	3874	1270	2257	0.0534103932733034	0.771510190763456	
CA6	NULL	NULL	NULL	NULL	NULL	NULL	-0.918719921253475	4.60353348821487	0.00360661174362161	0.195900536402286	-0.754483730928446	735.14323387222	0.244822639529766	0.00205783181329513	0.206647714221489	718	1131	462	610	0.116876633580409	0.590131251709289	
FUT5	NULL	NULL	NULL	NULL	NULL	NULL	0.860652255646813	3.3597357894994	0.00796645705298856	0.332497529915454	0.079354334377509	309.880519639365	0.187993379288373	NA	NA	396	7	354	485	0.665324861056221	0.101482985915149	
LOC101752170	NULL	NULL	NULL	NULL	NULL	NULL	-1.59689558018511	-1.39893506230926	0.00812605371451127	0.332497529915454	-0.44819239191783	9.59639744414235	0.290670408433547	0.123091466854063	0.999162683775631	8	20	3	7	0.0163335641723584	0.918433312179967	
LOC101749576	NULL	NULL	NULL	NULL	NULL	NULL	1.07853770536611	1.91647164893759	0.00178223592771337	0.117627571229082	0.737000760143966	112.141237689099	0.296790079171956	0.0130193628491638	0.625925232048609	72	65	217	107	0.0277524510968825	0.860320930436003	
KIFC1	NULL	NULL	NULL	NULL	NULL	NULL	-0.928557230795125	4.66071758186342	0.00325322229215382	0.18493918086436	-0.699316760783346	765.283585181192	0.275690146695471	NA	NA	848	1072	376	730	0.137622168727418	0.535715751836247	
